Review,Sentence Component,aspect_text,aspect,sentiment_text,sentiment,aspect_encoded,sentiment_encoded
"chú tâm , hướng dẫn cho từng học sinh , tương đối dễ hiểu .","chú tâm , hướng dẫn cho từng học sinh , tương đối dễ hiểu",hướng dẫn cho từng học sinh,Support from lecturers,"chú tâm , hướng dẫn cho từng học sinh , tương đối dễ hiểu",Positive,4,2
"cô dạy rất nhiệt tình , tận tâm , và cách dạy rất dễ hiểu .","cô dạy rất nhiệt tình , tận tâm",dạy,Teaching quality,"rất nhiệt tình , tận tâm",Positive,5,2
cách nói chuyện .,cách nói chuyện,cách nói chuyện,Teaching quality,cách nói chuyện,Neutral,5,1
"nói tiếng anh rất hay , tận tình với học sinh .",nói tiếng anh rất hay,nói,Teaching quality,hay,Positive,5,2
"thầy dễ thương , tận tụy với môn học .","thầy dễ thương , tận tụy với môn học","thầy dễ thương , tận tụy với môn học",Teaching quality," dễ thương , tận tụy với môn học",Positive,5,2
giảng viên cho bài tập hàng tuần khá nhiều và bài tập có hướng dẫn nhưng chưa cụ thể ., bài tập có hướng dẫn nhưng chưa cụ thể,bài tập có hướng dẫn ,Workload,nhưng chưa cụ thể,Negative,7,0
"giáo viên không có khả năng đứng lớp , bài giảng dở tệ .",bài giảng dở tệ,bài giảng,Course information,dở tệ,Negative,0,0
cho bài tập từ dễ tới khó .,cho bài tập từ dễ tới khó,cho bài tập,Support from lecturers,từ dễ tới khó,Neutral,4,1
tăng độ khó lên quá nhanh .,tăng độ khó lên quá nhanh,tăng độ khó lên quá nhanh,General review,quá nhanh,Negative,1,0
có thể kết hợp môn này với môn toán nhằm giúp sinh viên có thể mới vào trường dễ nhận thấy cách tính các độ phức tạp .,có thể kết hợp môn này với môn toán nhằm giúp sinh viên có thể mới vào trường dễ nhận thấy cách tính các độ phức tạp,kết hợp môn này với môn toán,Course information,có thể kết hợp môn này với môn toán nhằm giúp sinh viên có thể mới vào trường dễ nhận thấy cách tính các độ phức tạp,Neutral,0,1
cho bài tập thực hành với nhiều trang web thực hành hay .,cho bài tập thực hành với nhiều trang web thực hành hay,cho bài tập thực hành,Support from lecturers,thực hành với nhiều trang web thực hành hay,Neutral,4,1
"cô tận tâm , giảng bài hay .",giảng bài hay,giảng bài ,Teaching quality, hay,Positive,5,2
"cách dạy , giọng nói buồn ngủ , không truyền đạt hết được kiến thức .","cách dạy , giọng nói buồn ngủ","cách dạy , giọng nói ",Teaching quality,buồn ngủ,Negative,5,0
cô dạy được .,cô dạy được,cô dạy,Teaching quality,được,Positive,5,2
cô cũng không cung cấp hay giải thích gì đáp án của bài thi .,cô cũng không cung cấp hay giải thích gì đáp án của bài thi,cung cấp hay giải thích gì đáp án của bài thi,Support from lecturers, không cung cấp hay giải thích gì đáp án của bài th,Negative,4,0
đó là sự nhiệt huyết của cô wzjwz153 .,đó là sự nhiệt huyết của cô wzjwz153,cô,Support from lecturers,sự nhiệt huyết,Positive,4,2
"cách trình bày , diễn đạt kiến thức chưa được tốt .","cách trình bày , diễn đạt kiến thức chưa được tốt","cách trình bày , diễn đạt kiến thức",Teaching quality,chưa được tốt,Negative,5,0
quy tắc .,quy tắc,quy tắc,General review,quy tắc,Neutral,1,1
mong cô có thể giảng dạy nội dung dễ hiểu hơn .,mong cô có thể giảng dạy nội dung dễ hiểu hơn, giảng dạy nội dung,Teaching quality,mong cô có thể giảng dạy nội dung dễ hiểu hơn,Neutral,5,1
cần nêu các công thức cơ bản khi dạy anh văn bổ túc .,cần nêu các công thức cơ bản khi dạy anh văn bổ túc,dạy anh văn bổ túc,Workload,cần nêu các công thức cơ bản,Positive,7,2
giảm số tiết trong buổi học .,giảm số tiết trong buổi học,số tiết trong buổi học,Organization and management,giảm số tiết,Negative,3,0
"đặc biệt cần thông tin cụ thể về những dụng cụ nào nhà trường phải có trách nhiệm cấp cho sinh viên và giảng viên , ví dụ như có trường hợp bút lông viết bảng xài qua vài học kỳ đã khô hết mực , bút mờ không viết được nhưng giảng viên và sinh viên không biết đến đâu để đổi hay thay bút mới nên dẫn đến có giảng viên đành nói chay , không ghi chép được gì , hoặc phải tự đi mua bút viết bảng mới để viết ."," ví dụ như có trường hợp bút lông viết bảng xài qua vài học kỳ đã khô hết mực , bút mờ không viết được nhưng giảng viên và sinh viên không biết đến đâu để đổi hay thay bút mới",bút lông viết bảng ,Learning environment,"khô hết mực , bút mờ không viết được",Negative,2,0
"thầy dạy nhiệt tình , dạy những kiến thức sát với các kỳ thi .","thầy dạy nhiệt tình , dạy những kiến thức sát với các kỳ thi",thầy,Support from lecturers,dạy nhiệt tình,Positive,4,2
dễ hiểu vui vẻ không khí lớp thoải mái .,dễ hiểu vui vẻ không khí lớp thoải mái,dễ hiểu vui vẻ không khí lớp thoải mái,General review,dễ hiểu vui vẻ không khí lớp thoải mái,Positive,1,2
nên cho thời gian học nhiều hơn 2 tiết .,nên cho thời gian học nhiều hơn 2 tiết,thời gian học,Workload,nên cho,Neutral,7,1
"bồi dưỡng chuyên môn giáo viên phần phát âm , từ vựng .","bồi dưỡng chuyên môn giáo viên phần phát âm , từ vựng","bồi dưỡng chuyên môn giáo viên phần phát âm , từ vựng",Teaching quality,bồi dưỡng chuyên môn,Neutral,5,1
"cho em xin đính chính bài phiếu khảo sát môn đại số tuyến tính của thầy wzjwz190 rất hoàn hảo , thầy rất tận tâm , tận lực với nghề , truyền cho sinh viên tất cả kiến thức mà thầy có , rất nhiệt tình , chu đáo , thảo luận sôi nổi , hồi âm kết quả qua mail rất nhanh , và giúp học sinh hiểu rất rõ về bài giảng , bài đánh giá của em về thầy có chút nhầm lẫn , mong nhà trường chỉnh lại giúp em .",hồi âm kết quả qua mail rất nhanh,hồi âm kết quả qua mail ,Support from lecturers,rất nhanh,Positive,4,2
"cô dễ thương và tích cực ôn bài sát với trọng tâm , giảng bài nhanh chóng và tập trung những phần cần thiết cho sinh viên dễ hiểu và tiếp thu .","cô dễ thương và tích cực ôn bài sát với trọng tâm , giảng bài nhanh chóng và tập trung những phần cần thiết cho sinh viên dễ hiểu và tiếp thu",giảng bài,Teaching quality,ôn bài sát với trọng tâm,Positive,5,2
thầy dạy hay và tốt .,thầy dạy hay và tốt,dạy,Teaching quality,hay và tốt,Positive,5,2
nội dung thực hành không hỗ trợ nhiều cho nội dung lý thuyết .,nội dung thực hành không hỗ trợ nhiều cho nội dung lý thuyết,nội dung thực hành,Course information,không hỗ trợ nhiều,Negative,0,0
có nhiều kiến thức bổ ích cho sinh viên và rất tận tâm .,có nhiều kiến thức bổ ích cho sinh viên và rất tận tâm,có nhiều kiến thức,Course information,rất tận tâm,Positive,0,2
"giảng nhanh , dễ hiểu .",giảng nhanh,giảng,Teaching quality,nhanh,Negative,5,0
cô rất nghiêm .,cô rất nghiêm,cô rất nghiêm,Support from lecturers,rất nghiêm,Negative,4,0
"cả năm toàn học vòng lặp "" if "" "" for "" "" while "" đến bữa cuối mới lơ mơ học được struct với tạo file header mà ra đề 5 điểm trong phần đó .",bữa cuối mới lơ mơ học được struct với tạo file header mà ra đề 5 điểm trong phần đó,đề 5 điểm trong phần đó,Test and evaluation,bữa cuối mới lơ mơ học được struct với tạo file header mà ra đề 5 điểm trong phần đó,Negative,6,0
nên mất tiết khá nhiều .,nên mất tiết khá nhiều,mất tiết,Organization and management,khá nhiều,Negative,3,0
cô giảng hay cuốn hút và truyền đạt dễ hiểu .,cô giảng hay cuốn hút và truyền đạt dễ hiểu,truyền đạt dễ hiểu,Teaching quality,cuốn hút,Positive,5,2
"thầy rất nhiệt tình , giảng bài rất dễ hiểu .","thầy rất nhiệt tình , giảng bài rất dễ hiểu",giảng bài,Support from lecturers,rất nhiệt tình,Positive,4,2
nên có nhiều môn học hơn .,nên có nhiều môn học hơn, môn học,Course information,nên có nhiều,Neutral,0,1
"chưa có nhiều trao đổi , tương tác với sinh viên trên các diễn đàn .","chưa có nhiều trao đổi , tương tác với sinh viên trên các diễn đàn",tương tác với sinh viên,Support from lecturers,"chưa có nhiều trao đổi , tương tác với sinh viên trên các diễn đàn",Negative,4,0
trao đổi nhiều với sinh viên .,trao đổi nhiều với sinh viên,trao đổi nhiều với sinh viên,Support from lecturers,trao đổi nhiều với sinh viên,Positive,4,2
thân mến .,thân mến,thân mến,General review,thân mến,Neutral,1,1
"giảng nhiều , dễ hiểu , truyền đạt có hệ thống .",dễ hiểu,dễ hiểu,Teaching quality,dễ hiểu,Positive,5,2
"nội dung môn học không rõ ràng , không xác định được mục tiêu cần đạt được .",nội dung môn học không rõ ràng,nội dung môn học,Course information,không rõ ràng,Negative,0,0
không đảm bảo thời gian lên lớp .,không đảm bảo thời gian lên lớp,thời gian lên lớp,Organization and management,không đảm bảo,Negative,3,0
cho bài tập cụ thể .,cho bài tập cụ thể,cho bài tập cụ thể,Workload, cụ thể,Neutral,7,1
"kiến thức nắm được khá nhiều , công nghệ mới cũng được đưa vào giảng dạy .",kiến thức nắm được khá nhiều,kiến thức,Workload,nắm được khá nhiều,Positive,7,2
"cô hay đảo lộn giữa slide tiếng anh và tiếng việt làm việc theo dõi nội dung hơi khó , ngoài ra cách cô dạy không phải là khó tiếp thu mà tại vì cô không tạo được sự thoải mái trong tiết học làm cho chúng em không có hứng học tập .", cô không tạo được sự thoải mái trong tiết học làm cho chúng em không có hứng học tập, sự thoải mái trong tiết học,Learning environment,không tạo được sự thoải mái trong tiết học làm cho chúng em không có hứng học tập,Negative,2,0
"nếu thầy đã không đảm bảo giờ lên lớp , thì khi ra bài thi và đề cương ôn tập nên chú ý đến việc rõ ràng , hướng dẫn rõ sinh viên biết mình phải học gì .","nếu thầy đã không đảm bảo giờ lên lớp , thì khi ra bài thi và đề cương ôn tập nên chú ý đến việc rõ ràng , hướng dẫn rõ sinh viên biết mình phải học gì","nếu thầy đã không đảm bảo giờ lên lớp , thì khi ra bài thi và đề cương ôn tập nên chú ý đến việc rõ ràng , hướng dẫn rõ sinh viên biết mình phải học gì ",Teaching quality,"nếu thầy đã không đảm bảo giờ lên lớp , thì khi ra bài thi và đề cương ôn tập nên chú ý đến việc rõ ràng , hướng dẫn rõ sinh viên biết mình phải học gì",Negative,5,0
chất lượng đào tạo môn học hiện nay tương đối đạt .,chất lượng đào tạo môn học hiện nay tương đối đạt,chất lượng đào tạo môn học,Course information,tương đối đạt,Positive,0,2
"quá nhiều lý thuyết , ít giải bài tập .",quá nhiều lý thuyết, lý thuyết,Course information,quá nhiều,Negative,0,0
"giọng nói của thầy có tính ổn định quá cao , cần phải bổ sung thêm các xung trầm bổng để không gây buồn ngủ ạ .", cần phải bổ sung thêm các xung trầm bổng để không gây buồn ngủ ạ,bổ sung thêm các xung trầm bổng để không gây buồn ngủ,General review,cần phải ,Neutral,1,1
"giáo viên giỏi , nhiệt tình .","giáo viên giỏi , nhiệt tình",giáo viên,Teaching quality,"giỏi , nhiệt tình ",Positive,5,2
"giảng viên tận tâm , nhiệt tình , theo sát tình hình kiến thức sinh viên .","giảng viên tận tâm , nhiệt tình , theo sát tình hình kiến thức sinh viên",giảng viên,Support from lecturers,tận tâm,Positive,4,2
truyền đạt hay giúp học sinh dễ hiểu !,truyền đạt hay giúp học sinh dễ hiểu,truyền đạt,Teaching quality,hay giúp học sinh dễ hiểu,Positive,5,2
"giảng viên dạy tận tình , truyền đạt tốt .",truyền đạt tốt,truyền đạt ,Teaching quality,tốt,Positive,5,2
